element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json,text_for_vectorisation,tfidf_x,tfidf_y,hash_x,hash_y,tfidf_kmeans_cluster,kmeans_cluster,gmm_cluster
node/45273871,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45273871,Nisa Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5934086,0.2328865,,convenience,,,,,"{""addr:city"": ""Harold Wood"", ""addr:housenumber"": ""1-3"", ""addr:postcode"": ""RM3 0BP"", ""addr:street"": ""Station Road"", ""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Sa 06:00-23:00, Su 07:00-22:00"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+44 1708 898243"", ""shop"": ""convenience"", ""website"": ""https://www.nisalocally.co.uk/stores/essex/romford/1-3-station-rd""}","Nisa Local shops shop convenience {""addr:city"": ""Harold Wood"", ""addr:housenumber"": ""1-3"", ""addr:postcode"": ""RM3 0BP"", ""addr:street"": ""Station Road"", ""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Sa 06:00-23:00, Su 07:00-22:00"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+44 1708 898243"", ""shop"": ""convenience"", ""website"": ""https://www.nisalocally.co.uk/stores/essex/romford/1-3-station-rd""}",0.2882933374695124,0.45911872627517486,0.6489538821497126,-0.1695582613919901,1,0,1
node/45274552,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45274552,Co-op Food,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5935962,0.2333935,,supermarket,,,,,"{""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Sa 06:00-22:00; Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""website"": ""https://www.coop.co.uk/store-finder/RM3-0BP/15-station-road"", ""wheelchair"": ""yes""}","Co-op Food shops shop supermarket {""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Sa 06:00-22:00; Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""website"": ""https://www.coop.co.uk/store-finder/RM3-0BP/15-station-road"", ""wheelchair"": ""yes""}",0.20891242382079642,0.284690953029568,0.530626089891159,0.03813055435963118,1,0,1
node/45276256,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45276256,Images,shop,hairdresser,commercial stressful,stress,dense,0.85,0.75,51.5934223,0.2330465,,hairdresser,,,,,"{""addr:city"": ""Harold Wood"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""RM3 0BP"", ""addr:street"": ""Station Road"", ""name"": ""Images"", ""opening_hours"": ""Tu-Fr 09:00-19:30, Sa 08:00-17:00, Su 09:00-16:00"", ""phone"": ""+44 1708 373244"", ""shop"": ""hairdresser"", ""website"": ""https://www.treatwell.co.uk/place/images-hairdressing-1/""}","Images shops shop hairdresser {""addr:city"": ""Harold Wood"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""RM3 0BP"", ""addr:street"": ""Station Road"", ""name"": ""Images"", ""opening_hours"": ""Tu-Fr 09:00-19:30, Sa 08:00-17:00, Su 09:00-16:00"", ""phone"": ""+44 1708 373244"", ""shop"": ""hairdresser"", ""website"": ""https://www.treatwell.co.uk/place/images-hairdressing-1/""}",0.31784088045230036,0.5062332045358822,0.6369261940656418,-0.21678482930198223,1,0,1
node/45284148,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45284148,B&Q,shop,doityourself,commercial stressful,stress,dense,0.85,0.75,51.5954721,0.2195656,,doityourself,,,,,"{""brand"": ""B&Q"", ""brand:wikidata"": ""Q707602"", ""contact:website"": ""https://www.diy.com/store/1257"", ""name"": ""B&Q"", ""shop"": ""doityourself""}","B&Q shops shop doityourself {""brand"": ""B&Q"", ""brand:wikidata"": ""Q707602"", ""contact:website"": ""https://www.diy.com/store/1257"", ""name"": ""B&Q"", ""shop"": ""doityourself""}",0.20247384310296865,0.311458576880708,0.3814563936041311,-0.09699426184293247,1,3,1
node/49233948,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,49233948,Sainsbury's New Barnet,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.6495733,-0.1714391,,supermarket,,,,,"{""brand"": ""Sainsbury's"", ""brand:wikidata"": ""Q152096"", ""brand:wikipedia"": ""en:Sainsbury's"", ""name"": ""Sainsbury's New Barnet"", ""shop"": ""supermarket"", ""website"": ""https://stores.sainsburys.co.uk/0124/new-barnet""}","Sainsbury's New Barnet shops shop supermarket {""brand"": ""Sainsbury's"", ""brand:wikidata"": ""Q152096"", ""brand:wikipedia"": ""en:Sainsbury's"", ""name"": ""Sainsbury's New Barnet"", ""shop"": ""supermarket"", ""website"": ""https://stores.sainsburys.co.uk/0124/new-barnet""}",0.18630075111815073,0.2484257627563607,0.33778719034218313,-0.08742194793842242,1,3,1
node/49311845,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,49311845,Waitrose,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.6559569,-0.2039214,,supermarket,,,,,"{""addr:postcode"": ""EN5 5XY"", ""brand"": ""Waitrose"", ""brand:wikidata"": ""Q771734"", ""brand:wikipedia"": ""en:Waitrose"", ""fhrs:id"": ""756930"", ""level"": ""0"", ""name"": ""Waitrose"", ""official_name"": ""Waitrose & Partners"", ""operator"": ""Waitrose & Partners"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket"", ""website"": ""https://www.waitrose.com/find-a-store/barnet""}","Waitrose shops shop supermarket {""addr:postcode"": ""EN5 5XY"", ""brand"": ""Waitrose"", ""brand:wikidata"": ""Q771734"", ""brand:wikipedia"": ""en:Waitrose"", ""fhrs:id"": ""756930"", ""level"": ""0"", ""name"": ""Waitrose"", ""official_name"": ""Waitrose & Partners"", ""operator"": ""Waitrose & Partners"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket"", ""website"": ""https://www.waitrose.com/find-a-store/barnet""}",0.20975000409178432,0.2900085128061147,0.4415232139899052,-0.12556821823955683,1,3,1
node/49879534,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,49879534,Morrisons Daily,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5966742,-0.1980072,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""238"", ""addr:postcode"": ""N3 3HP"", ""addr:street"": ""Regents Park Road"", ""brand"": ""Morrisons Daily"", ""brand:wikidata"": ""Q99752411"", ""fhrs:id"": ""1705096"", ""name"": ""Morrisons Daily"", ""opening_hours"": ""Mo-Fr 05:30-17:30; Sa 06:00-17:30; Su 06:00-12:00"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data"", ""source:name"": ""FHRS Open Data"", ""wheelchair"": ""limited""}","Morrisons Daily shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""238"", ""addr:postcode"": ""N3 3HP"", ""addr:street"": ""Regents Park Road"", ""brand"": ""Morrisons Daily"", ""brand:wikidata"": ""Q99752411"", ""fhrs:id"": ""1705096"", ""name"": ""Morrisons Daily"", ""opening_hours"": ""Mo-Fr 05:30-17:30; Sa 06:00-17:30; Su 06:00-12:00"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data"", ""source:name"": ""FHRS Open Data"", ""wheelchair"": ""limited""}",0.37701427766586776,0.553822565420335,0.660491695693934,-0.1883344475349046,1,0,1
node/57215757,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,57215757,Iceland,shop,frozen_food,commercial stressful,stress,dense,0.85,0.75,51.539616,-0.0558389,,frozen_food,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""150"", ""addr:postcode"": ""E8 3SG"", ""addr:street"": ""Mare Street"", ""brand"": ""Iceland"", ""brand:wikidata"": ""Q721810"", ""brand:wikipedia"": ""en:Iceland (supermarket)"", ""check_date:opening_hours"": ""2025-10-09"", ""contact:website"": ""https://www.iceland.co.uk/store-finder/store?StoreID=197&StoreName=HACKNEY"", ""fhrs:id"": ""606423"", ""name"": ""Iceland"", ""opening_hours"": ""Mo-Sa 08:00-20:00; Su 11:00-17:00"", ""shop"": ""frozen_food"", ""wheelchair"": ""yes""}","Iceland shops shop frozen_food {""addr:city"": ""London"", ""addr:housenumber"": ""150"", ""addr:postcode"": ""E8 3SG"", ""addr:street"": ""Mare Street"", ""brand"": ""Iceland"", ""brand:wikidata"": ""Q721810"", ""brand:wikipedia"": ""en:Iceland (supermarket)"", ""check_date:opening_hours"": ""2025-10-09"", ""contact:website"": ""https://www.iceland.co.uk/store-finder/store?StoreID=197&StoreName=HACKNEY"", ""fhrs:id"": ""606423"", ""name"": ""Iceland"", ""opening_hours"": ""Mo-Sa 08:00-20:00; Su 11:00-17:00"", ""shop"": ""frozen_food"", ""wheelchair"": ""yes""}",0.3795705364498185,0.5758726711741258,0.685613169202139,-0.1511501758289349,1,0,1
node/60011421,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,60011421,Ladbrokes,shop,bookmaker,commercial stressful,stress,dense,0.85,0.75,51.5220451,-0.0462196,,bookmaker,,,,,"{""brand"": ""Ladbrokes"", ""brand:wikidata"": ""Q1799875"", ""brand:wikipedia"": ""en:Ladbrokes Coral"", ""name"": ""Ladbrokes"", ""opening_hours"": ""Mo-Fr 08:30-22:00, Sa 10:00-18:30, Su 10:00-21:30"", ""shop"": ""bookmaker"", ""wheelchair"": ""limited""}","Ladbrokes shops shop bookmaker {""brand"": ""Ladbrokes"", ""brand:wikidata"": ""Q1799875"", ""brand:wikipedia"": ""en:Ladbrokes Coral"", ""name"": ""Ladbrokes"", ""opening_hours"": ""Mo-Fr 08:30-22:00, Sa 10:00-18:30, Su 10:00-21:30"", ""shop"": ""bookmaker"", ""wheelchair"": ""limited""}",0.18240535650565592,0.2638612305522674,0.4650498891025951,-0.003754642369055051,1,3,1
node/60093128,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,60093128,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5821551,0.187085,,convenience,,,,,"{""addr:housenumber"": ""21"", ""addr:postcode"": ""RM1 3BT"", ""addr:street"": ""Main Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2025-05-25"", ""contact:website"": ""https://www.tesco.com/store-locator/romford/21-main-rd"", ""fhrs:id"": ""372795"", ""name"": ""Tesco Express"", ""shop"": ""convenience""}","Tesco Express shops shop convenience {""addr:housenumber"": ""21"", ""addr:postcode"": ""RM1 3BT"", ""addr:street"": ""Main Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2025-05-25"", ""contact:website"": ""https://www.tesco.com/store-locator/romford/21-main-rd"", ""fhrs:id"": ""372795"", ""name"": ""Tesco Express"", ""shop"": ""convenience""}",0.23994779691040244,0.39374495702415696,0.5776464809507112,-0.2924490915021388,1,0,1
node/60661040,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,60661040,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5233233,-0.1244579,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""WC1N 1BY"", ""addr:street"": ""Bernard Street"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2026-01-13"", ""check_date:opening_hours"": ""2026-01-13"", ""contact:website"": ""https://www.tesco.com/store-locator/london/40-bernard-st"", ""fhrs:id"": ""425086"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su,PH 00:00-23:59+"", ""shop"": ""convenience""}","Tesco Express shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""WC1N 1BY"", ""addr:street"": ""Bernard Street"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2026-01-13"", ""check_date:opening_hours"": ""2026-01-13"", ""contact:website"": ""https://www.tesco.com/store-locator/london/40-bernard-st"", ""fhrs:id"": ""425086"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su,PH 00:00-23:59+"", ""shop"": ""convenience""}",0.2958883938575458,0.4788726668886485,0.6382520859127702,-0.2761618209739135,1,0,1
node/64811055,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,64811055,Compton Cycles,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.4429141,-0.0271434,,bicycle,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""23-25"", ""addr:postcode"": ""SE6 4NU"", ""addr:street"": ""Catford Hill"", ""building:levels"": ""1"", ""check_date"": ""2025-11-22"", ""currency:GBP"": ""yes"", ""email"": ""info@comptoncycles.co.uk"", ""level"": ""0"", ""name"": ""Compton Cycles"", ""opening_hours"": ""Mo-Fr 09:00-18:00; Sa 09:00-17:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+44 20 8690 0141"", ""ref:vatin"": ""GB207061795"", ""second_hand"": ""no"", ""service:bicycle:dealer"": ""yes"", ""service:bicycle:ebike"": ""yes"", ""service:bicycle:electric_bikes"": ""yes"", ""service:bicycle:repair"": ""yes"", ""service:bicycle:retail"": ""yes"", ""shop"": ""bicycle"", ""source"": ""survey"", ""start_date"": ""1975"", ""stroller"": ""limited"", ""website"": ""https://www.comptoncycles.co.uk/""}","Compton Cycles shops shop bicycle {""addr:city"": ""London"", ""addr:housenumber"": ""23-25"", ""addr:postcode"": ""SE6 4NU"", ""addr:street"": ""Catford Hill"", ""building:levels"": ""1"", ""check_date"": ""2025-11-22"", ""currency:GBP"": ""yes"", ""email"": ""info@comptoncycles.co.uk"", ""level"": ""0"", ""name"": ""Compton Cycles"", ""opening_hours"": ""Mo-Fr 09:00-18:00; Sa 09:00-17:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+44 20 8690 0141"", ""ref:vatin"": ""GB207061795"", ""second_hand"": ""no"", ""service:bicycle:dealer"": ""yes"", ""service:bicycle:ebike"": ""yes"", ""service:bicycle:electric_bikes"": ""yes"", ""service:bicycle:repair"": ""yes"", ""service:bicycle:retail"": ""yes"", ""shop"": ""bicycle"", ""source"": ""survey"", ""start_date"": ""1975"", ""stroller"": ""limited"", ""website"": ""https://www.comptoncycles.co.uk/""}",0.22157957246995436,0.333943613005735,0.5680269258519106,-0.12623868777394348,1,0,1
node/96528640,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,96528640,D Johnson & Sons,shop,butcher,commercial stressful,stress,dense,0.85,0.75,51.4889416,0.3396568,,butcher,,,,,"{""addr:city"": ""Grays"", ""addr:street"": ""Lodge Lane"", ""name"": ""D Johnson & Sons"", ""shop"": ""butcher"", ""survey:date"": ""2021-07-20""}","D Johnson & Sons shops shop butcher {""addr:city"": ""Grays"", ""addr:street"": ""Lodge Lane"", ""name"": ""D Johnson & Sons"", ""shop"": ""butcher"", ""survey:date"": ""2021-07-20""}",0.28486377864845636,0.49843809607427664,0.39806458838906505,-0.23263280962150526,1,0,1
node/132686936,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,132686936,Co-op Food,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.2879771,-0.089396,,supermarket,,,,,"{""addr:city"": ""Caterham"", ""addr:housenumber"": ""16-17,19-21"", ""addr:parentstreet"": ""Town End"", ""addr:postcode"": ""CR3 5UG"", ""addr:street"": ""Raglan Precinct"", ""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""fhrs:authority"": ""Tandridge"", ""fhrs:id"": ""680742"", ""is_in"": ""Surrey, England"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""source"": ""survey"", ""survey:date"": ""2018-09-24"", ""website"": ""https://www.coop.co.uk/store-finder/CR3-5UG/townend-road""}","Co-op Food shops shop supermarket {""addr:city"": ""Caterham"", ""addr:housenumber"": ""16-17,19-21"", ""addr:parentstreet"": ""Town End"", ""addr:postcode"": ""CR3 5UG"", ""addr:street"": ""Raglan Precinct"", ""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""fhrs:authority"": ""Tandridge"", ""fhrs:id"": ""680742"", ""is_in"": ""Surrey, England"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""source"": ""survey"", ""survey:date"": ""2018-09-24"", ""website"": ""https://www.coop.co.uk/store-finder/CR3-5UG/townend-road""}",0.33026716889382074,0.4968135041304242,0.6305683907493893,-0.1852428868813883,1,0,1
node/133191330,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,133191330,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5220895,-0.0460002,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""193"", ""addr:postcode"": ""E1 4AA"", ""addr:street"": ""Mile End Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2024-04-27"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience"", ""website"": ""https://www.tesco.com/store-locator/london/193-mile-end-road"", ""wheelchair"": ""yes""}","Tesco Express shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""193"", ""addr:postcode"": ""E1 4AA"", ""addr:street"": ""Mile End Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2024-04-27"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience"", ""website"": ""https://www.tesco.com/store-locator/london/193-mile-end-road"", ""wheelchair"": ""yes""}",0.2979366044731439,0.49507954822951006,0.6120800418184187,-0.2963694843178992,1,0,1
node/137790430,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137790430,Dhara News,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5216251,-0.0452211,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""112"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-02-08"", ""fhrs:id"": ""362300"", ""name"": ""Dhara News"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}","Dhara News shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""112"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-02-08"", ""fhrs:id"": ""362300"", ""name"": ""Dhara News"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}",0.3586120548845177,0.6209773529445634,0.5256481766341872,-0.4183178772865507,1,0,1
node/137790992,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137790992,Cost u Less,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5215243,-0.0451518,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""106-108"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-02-14"", ""fhrs:id"": ""42148"", ""name"": ""Cost u Less"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}","Cost u Less shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""106-108"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-02-14"", ""fhrs:id"": ""42148"", ""name"": ""Cost u Less"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}",0.3627400339696907,0.6282626804999253,0.5555907417375466,-0.4425840436207655,1,0,1
node/137791309,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137791309,Medichem Pharmacy,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.5213817,-0.045052,,chemist,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""fhrs:id"": ""362537"", ""name"": ""Medichem Pharmacy"", ""opening_hours"": ""Mo-Fr 09:00-19:00; Sa 09:00-17:30"", ""shop"": ""chemist""}","Medichem Pharmacy shops shop chemist {""addr:city"": ""London"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""fhrs:id"": ""362537"", ""name"": ""Medichem Pharmacy"", ""opening_hours"": ""Mo-Fr 09:00-19:00; Sa 09:00-17:30"", ""shop"": ""chemist""}",0.3410473367632221,0.5847000995806515,0.6105267397529858,-0.23375598986525128,1,0,1
node/137791776,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137791776,Stepney Fruit & Veg,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5213412,-0.0450239,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""98"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-03-03"", ""fhrs:id"": ""42135"", ""name"": ""Stepney Fruit & Veg"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience""}","Stepney Fruit & Veg shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""98"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-03-03"", ""fhrs:id"": ""42135"", ""name"": ""Stepney Fruit & Veg"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience""}",0.35747135950676967,0.6310151019041412,0.5003061122514317,-0.42086841902174876,1,0,1
node/142436112,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,142436112,Cambridge Supermarket,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5230567,-0.0545305,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""64-66"", ""addr:postcode"": ""E1 5QJ"", ""addr:street"": ""Cambridge Heath Road"", ""fhrs:id"": ""99942"", ""name"": ""Cambridge Supermarket"", ""shop"": ""convenience""}","Cambridge Supermarket shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""64-66"", ""addr:postcode"": ""E1 5QJ"", ""addr:street"": ""Cambridge Heath Road"", ""fhrs:id"": ""99942"", ""name"": ""Cambridge Supermarket"", ""shop"": ""convenience""}",0.3460703038439612,0.6221390769459938,0.5157766600331445,-0.42836192429504194,1,0,1
node/142528191,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,142528191,Leyland SDM,shop,doityourself,commercial stressful,stress,dense,0.85,0.75,51.5210289,-0.0496592,,doityourself,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""156-158"", ""addr:street"": ""Mile End Road"", ""brand"": ""Leyland SDM"", ""brand:wikidata"": ""Q110437963"", ""name"": ""Leyland SDM"", ""shop"": ""doityourself""}","Leyland SDM shops shop doityourself {""addr:city"": ""London"", ""addr:housenumber"": ""156-158"", ""addr:street"": ""Mile End Road"", ""brand"": ""Leyland SDM"", ""brand:wikidata"": ""Q110437963"", ""name"": ""Leyland SDM"", ""shop"": ""doityourself""}",0.3874528881125385,0.6559548360250832,0.44362839369815193,-0.36817722503513167,1,0,1
node/144122753,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,144122753,Becky's Convenience Store,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5707414,-0.1333668,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""91"", ""addr:street"": ""Dresden Road"", ""name"": ""Becky's Convenience Store"", ""shop"": ""convenience""}","Becky's Convenience Store shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""91"", ""addr:street"": ""Dresden Road"", ""name"": ""Becky's Convenience Store"", ""shop"": ""convenience""}",0.28164472102561244,0.5142447255302216,0.44843330294279915,-0.39247412364531997,1,0,1
node/144128316,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,144128316,The Village Garage,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.5701349,-0.132453,,car_repair,,,,,"{""check_date"": ""2025-12-15"", ""name"": ""The Village Garage"", ""shop"": ""car_repair""}","The Village Garage shops shop car_repair {""check_date"": ""2025-12-15"", ""name"": ""The Village Garage"", ""shop"": ""car_repair""}",0.1550700504794768,0.3247740097102475,0.2395134211126062,-0.1397577854996957,1,3,1
node/169373136,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,169373136,Prime Dry Cleaners,shop,dry_cleaning,commercial stressful,stress,dense,0.85,0.75,51.4991055,-0.1385776,,dry_cleaning,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""35"", ""addr:street"": ""Buckingham Gate"", ""name"": ""Prime Dry Cleaners"", ""shop"": ""dry_cleaning""}","Prime Dry Cleaners shops shop dry_cleaning {""addr:city"": ""London"", ""addr:housenumber"": ""35"", ""addr:street"": ""Buckingham Gate"", ""name"": ""Prime Dry Cleaners"", ""shop"": ""dry_cleaning""}",0.3832449385927269,0.6723681572571797,0.43458685019074234,-0.35750894683617573,1,0,1
node/203724940,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,203724940,Riverside General Store,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5073322,-0.0548708,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""E1W 3QT"", ""addr:street"": ""Garnet Street"", ""fhrs:id"": ""42697"", ""name"": ""Riverside General Store"", ""opening_hours"": ""Mo-Sa 06:30-20:00; Su 06:30-15:00"", ""shop"": ""convenience""}","Riverside General Store shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""E1W 3QT"", ""addr:street"": ""Garnet Street"", ""fhrs:id"": ""42697"", ""name"": ""Riverside General Store"", ""opening_hours"": ""Mo-Sa 06:30-20:00; Su 06:30-15:00"", ""shop"": ""convenience""}",0.3405632938148252,0.5985546988060693,0.5753724842462684,-0.3046164185542253,1,0,1
