element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json
node/26980206,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,26980206,Nisa Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.6637267,-0.0861793,,convenience,,,,,"{""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""brand:wikipedia"": ""en:Nisa (retailer)"", ""check_date:opening_hours"": ""2022-03-13"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""shop"": ""convenience""}"
node/27408324,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,27408324,Marks & Spencer,shop,department_store,commercial stressful,stress,dense,0.85,0.75,51.5130812,-0.3039875,,department_store,,,,,"{""brand"": ""Marks & Spencer"", ""brand:short"": ""M&S"", ""brand:wikidata"": ""Q714491"", ""brand:wikipedia"": ""en:Marks & Spencer"", ""check_date"": ""2026-03-28"", ""contact:website"": ""https://www.marksandspencer.com/stores/ealing-broadway-2613"", ""level"": ""0;1;2;3"", ""name"": ""Marks & Spencer"", ""note"": ""This department store has 1 lift. It goes between the ground, first & second levels. It was installed by UK Lift."", ""opening_hours"": ""Mo-Fr 07:00-20:00; Sa 08:30-20:00; Su 11:00-17:00"", ""shop"": ""department_store"", ""toilets"": ""yes"", ""wheelchair"": ""yes""}"
node/28885878,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,28885878,IP Autos,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.5159128,0.2892767,,car_repair,,,,,"{""name"": ""IP Autos"", ""shop"": ""car_repair""}"
node/30584447,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,30584447,Mia Wood,shop,gift,commercial stressful,stress,dense,0.85,0.75,51.4773285,-0.2861863,,gift,,,,,"{""addr:city"": ""Richmond"", ""addr:floor"": ""G"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""TW9 3PS"", ""addr:street"": ""Station Parade"", ""check_date"": ""2025-05-22"", ""level"": ""0"", ""name"": ""Mia Wood"", ""shop"": ""gift"", ""website"": ""https://www.miawood.co.uk/our-shops/kew/"", ""wheelchair"": ""yes""}"
node/31313902,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,31313902,Puma,shop,clothes,commercial stressful,stress,dense,0.85,0.75,51.5143674,-0.150589,,clothes,,,,,"{""brand"": ""Puma"", ""brand:wikidata"": ""Q157064"", ""check_date"": ""2026-02-19"", ""name"": ""Puma"", ""old_name"": ""Gap"", ""shop"": ""clothes"", ""toilets:wheelchair"": ""designated"", ""wheelchair"": ""yes""}"
node/31472695,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,31472695,Siragro Food & Wine,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.551496,-0.3197216,,supermarket,,,,,"{""addr:housenumber"": ""12"", ""addr:street"": ""Odeon Parade, Allendale Road"", ""name"": ""Siragro Food & Wine"", ""shop"": ""supermarket""}"
node/31476173,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,31476173,Curapharm Chemist,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.5575874,-0.3357604,pharmacy,chemist,,,,,"{""addr:city"": ""Harrow"", ""addr:housenumber"": ""157"", ""addr:postcode"": ""HA1 3QN"", ""addr:street"": ""Greenford Road"", ""amenity"": ""pharmacy"", ""name"": ""Curapharm Chemist"", ""old_name"": ""Dallas dispensing chemist;Boots"", ""operator"": ""Boots UK Limited"", ""shop"": ""chemist"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}"
node/31476174,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,31476174,Wonders London,shop,yes,commercial stressful,stress,dense,0.85,0.75,51.5575401,-0.3353914,,yes,,,,,"{""addr:city"": ""Harrow"", ""addr:housenumber"": ""154"", ""addr:street"": ""Greenford Road"", ""fixme"": ""What is this?"", ""level"": ""0"", ""name"": ""Wonders London"", ""old_name"": ""Clarke-Pharmacy;Curapharm"", ""shop"": ""yes""}"
node/31937418,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,31937418,Upper Mulgrave Road Post Office,shop,newsagent,commercial stressful,stress,dense,0.85,0.75,51.3550571,-0.2127681,post_office,newsagent,,,,,"{""addr:city"": ""Sutton"", ""addr:housenumber"": ""48"", ""addr:postcode"": ""SM2 7AJ"", ""addr:street"": ""Upper Mulgrave Road"", ""addr:suburb"": ""Cheam"", ""alt_name"": ""Constance Post Office & Newsagent"", ""amenity"": ""post_office"", ""name"": ""Upper Mulgrave Road Post Office"", ""operator"": ""Post Office Ltd"", ""ref:pol_id"": ""19278"", ""shop"": ""newsagent"", ""source"": ""survey;pol_branch_list_2018-02""}"
node/33869591,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,33869591,Medipharmacy,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.3621402,-0.150492,,chemist,,,,,"{""addr:city"": ""Wallington"", ""addr:housenumber"": ""75"", ""addr:postcode"": ""SM6 0DE"", ""addr:street"": ""Manor Road"", ""dispensing"": ""yes"", ""name"": ""Medipharmacy"", ""operator"": ""Medipharmacy Group"", ""shop"": ""chemist"", ""wheelchair"": ""yes""}"
node/34578754,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,34578754,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5222866,-0.1722436,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""94"", ""addr:postcode"": ""NW8 8EX"", ""addr:street"": ""Church Street"", ""alt_name"": ""Tesco Paddington Metro"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2025-09-03"", ""fhrs:id"": ""1026631"", ""name"": ""Tesco Express"", ""operator"": ""Tesco"", ""shop"": ""convenience"", ""website"": ""https://www.tesco.com/store-locator/london/94-church-st""}"
node/36214440,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36214440,Londis,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5618259,-0.3730943,,convenience,,,,,"{""addr:housenumber"": ""334"", ""addr:street"": ""Eastcote Lane"", ""brand"": ""Londis"", ""brand:wikidata"": ""Q21008564"", ""name"": ""Londis"", ""shop"": ""convenience""}"
node/36223764,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36223764,Costcutter,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5517504,-0.3503321,,convenience,,,,,"{""addr:city"": ""Northolt"", ""addr:county"": ""Middlesex"", ""addr:housenumber"": ""33-37"", ""addr:postcode"": ""UB5 4RR"", ""addr:street"": ""Oldfields Circus"", ""brand"": ""Costcutter"", ""brand:wikidata"": ""Q5175072"", ""contact:website"": ""https://store-locator.costcutter.co.uk/costcutter-3898f425bae6"", ""fhrs:id"": ""1033246"", ""name"": ""Costcutter"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}"
node/36312259,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36312259,Co-op Food,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.3651976,-0.1610793,,supermarket,,,,,"{""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""website"": ""https://www.coop.co.uk/store-finder/SM5-3AG/42-44-high-street""}"
node/36494875,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36494875,Home Bargains,shop,variety_store,commercial stressful,stress,dense,0.85,0.75,51.459473,-0.3319207,,variety_store,,,,,"{""brand"": ""Home Bargains"", ""brand:wikidata"": ""Q5888229"", ""name"": ""Home Bargains"", ""shop"": ""variety_store"", ""website"": ""https://storelocator.home.bargains/store/A776/Ivybridge+Retail+Park,+Twickenham""}"
node/36494877,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36494877,Halfords,shop,car_parts,commercial stressful,stress,dense,0.85,0.75,51.4599297,-0.3320853,,car_parts,,,,,"{""brand"": ""Halfords"", ""brand:wikidata"": ""Q3398786"", ""brand:wikipedia"": ""en:Halfords"", ""name"": ""Halfords"", ""service:bicycle:repair"": ""yes"", ""service:bicycle:retail"": ""yes"", ""shop"": ""car_parts"", ""website"": ""https://www.halfords.com/locations/twickenham-superstore/""}"
node/36496996,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36496996,TK Maxx,shop,department_store,commercial stressful,stress,dense,0.85,0.75,51.4601802,-0.3321651,,department_store,,,,,"{""brand"": ""TK Maxx"", ""brand:wikidata"": ""Q23823668"", ""brand:wikipedia"": ""en:TK Maxx"", ""name"": ""TK Maxx"", ""shop"": ""department_store""}"
node/36511105,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36511105,P J News,shop,newsagent,commercial stressful,stress,dense,0.85,0.75,51.5148774,-0.3372156,,newsagent,,,,,"{""addr:city"": ""London"", ""addr:floor"": ""G"", ""addr:housenumber"": ""77"", ""addr:postcode"": ""W7 1LJ"", ""addr:street"": ""Greenford Avenue"", ""check_date"": ""2025-09-18"", ""level"": ""0"", ""name"": ""P J News"", ""shop"": ""newsagent""}"
node/36684378,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,36684378,Station Convenience Store,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5419717,-0.3465432,,convenience,,,,,"{""addr:city"": ""Greenford"", ""addr:country"": ""GB"", ""addr:housenumber"": ""257"", ""addr:postcode"": ""UB6 8PP"", ""addr:street"": ""Oldfield Lane North"", ""name"": ""Station Convenience Store"", ""shop"": ""convenience""}"
node/37155069,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,37155069,Best-one,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.3632152,-0.1720707,,convenience,,,,,"{""addr:city"": ""Carshalton"", ""addr:housenumber"": ""213"", ""addr:postcode"": ""SM5 3PZ"", ""addr:street"": ""Carshalton Road"", ""brand"": ""Best-one"", ""brand:wikidata"": ""Q4896532"", ""fhrs:authority"": ""Sutton"", ""fhrs:id"": ""898841"", ""name"": ""Best-one"", ""shop"": ""convenience"", ""source"": ""streetlevel imagery""}"
node/38935912,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,38935912,Evans Cycles,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.4144257,-0.3006861,,bicycle,,,,,"{""addr:city"": ""Kingston"", ""addr:housenumber"": ""48"", ""addr:postcode"": ""KT2 5EE"", ""addr:street"": ""Richmond Road"", ""brand"": ""Evans Cycles"", ""brand:wikidata"": ""Q5415901"", ""brand:wikipedia"": ""en:Evans Cycles"", ""name"": ""Evans Cycles"", ""shop"": ""bicycle""}"
node/42220032,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,42220032,Spar,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5362191,-0.3450491,,convenience,,,,,"{""brand"": ""Spar"", ""brand:wikidata"": ""Q610492"", ""name"": ""Spar"", ""shop"": ""convenience""}"
node/45265874,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45265874,Iceland,shop,frozen_food,commercial stressful,stress,dense,0.85,0.75,51.6066678,0.2184595,,frozen_food,,,,,"{""addr:city"": ""Harold Hill"", ""addr:housenumber"": ""10"", ""addr:street"": ""Farnham Road"", ""brand"": ""Iceland"", ""brand:wikidata"": ""Q721810"", ""contact:website"": ""https://www.iceland.co.uk/store-finder/store?StoreID=1220&StoreName=HAROLD%20HILL%20%28NEW%29"", ""name"": ""Iceland"", ""shop"": ""frozen_food""}"
node/45273747,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45273747,Williams Bakery,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.5938205,0.2343688,,bakery,,,,,"{""name"": ""Williams Bakery"", ""shop"": ""bakery""}"
node/45273871,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45273871,Nisa Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5934086,0.2328865,,convenience,,,,,"{""addr:city"": ""Harold Wood"", ""addr:housenumber"": ""1-3"", ""addr:postcode"": ""RM3 0BP"", ""addr:street"": ""Station Road"", ""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Sa 06:00-23:00, Su 07:00-22:00"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+44 1708 898243"", ""shop"": ""convenience"", ""website"": ""https://www.nisalocally.co.uk/stores/essex/romford/1-3-station-rd""}"
node/45274552,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45274552,Co-op Food,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5935962,0.2333935,,supermarket,,,,,"{""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Sa 06:00-22:00; Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""website"": ""https://www.coop.co.uk/store-finder/RM3-0BP/15-station-road"", ""wheelchair"": ""yes""}"
node/45276256,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45276256,Images,shop,hairdresser,commercial stressful,stress,dense,0.85,0.75,51.5934223,0.2330465,,hairdresser,,,,,"{""addr:city"": ""Harold Wood"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""RM3 0BP"", ""addr:street"": ""Station Road"", ""name"": ""Images"", ""opening_hours"": ""Tu-Fr 09:00-19:30, Sa 08:00-17:00, Su 09:00-16:00"", ""phone"": ""+44 1708 373244"", ""shop"": ""hairdresser"", ""website"": ""https://www.treatwell.co.uk/place/images-hairdressing-1/""}"
node/45284148,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,45284148,B&Q,shop,doityourself,commercial stressful,stress,dense,0.85,0.75,51.5954721,0.2195656,,doityourself,,,,,"{""brand"": ""B&Q"", ""brand:wikidata"": ""Q707602"", ""contact:website"": ""https://www.diy.com/store/1257"", ""name"": ""B&Q"", ""shop"": ""doityourself""}"
node/49233948,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,49233948,Sainsbury's New Barnet,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.6495733,-0.1714391,,supermarket,,,,,"{""brand"": ""Sainsbury's"", ""brand:wikidata"": ""Q152096"", ""brand:wikipedia"": ""en:Sainsbury's"", ""name"": ""Sainsbury's New Barnet"", ""shop"": ""supermarket"", ""website"": ""https://stores.sainsburys.co.uk/0124/new-barnet""}"
node/49311845,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,49311845,Waitrose,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.6559569,-0.2039214,,supermarket,,,,,"{""addr:postcode"": ""EN5 5XY"", ""brand"": ""Waitrose"", ""brand:wikidata"": ""Q771734"", ""brand:wikipedia"": ""en:Waitrose"", ""fhrs:id"": ""756930"", ""level"": ""0"", ""name"": ""Waitrose"", ""official_name"": ""Waitrose & Partners"", ""operator"": ""Waitrose & Partners"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket"", ""website"": ""https://www.waitrose.com/find-a-store/barnet""}"
node/49879534,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,49879534,Morrisons Daily,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5966742,-0.1980072,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""238"", ""addr:postcode"": ""N3 3HP"", ""addr:street"": ""Regents Park Road"", ""brand"": ""Morrisons Daily"", ""brand:wikidata"": ""Q99752411"", ""fhrs:id"": ""1705096"", ""name"": ""Morrisons Daily"", ""opening_hours"": ""Mo-Fr 05:30-17:30; Sa 06:00-17:30; Su 06:00-12:00"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data"", ""source:name"": ""FHRS Open Data"", ""wheelchair"": ""limited""}"
node/57215757,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,57215757,Iceland,shop,frozen_food,commercial stressful,stress,dense,0.85,0.75,51.539616,-0.0558389,,frozen_food,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""150"", ""addr:postcode"": ""E8 3SG"", ""addr:street"": ""Mare Street"", ""brand"": ""Iceland"", ""brand:wikidata"": ""Q721810"", ""brand:wikipedia"": ""en:Iceland (supermarket)"", ""check_date:opening_hours"": ""2025-10-09"", ""contact:website"": ""https://www.iceland.co.uk/store-finder/store?StoreID=197&StoreName=HACKNEY"", ""fhrs:id"": ""606423"", ""name"": ""Iceland"", ""opening_hours"": ""Mo-Sa 08:00-20:00; Su 11:00-17:00"", ""shop"": ""frozen_food"", ""wheelchair"": ""yes""}"
node/60011421,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,60011421,Ladbrokes,shop,bookmaker,commercial stressful,stress,dense,0.85,0.75,51.5220451,-0.0462196,,bookmaker,,,,,"{""brand"": ""Ladbrokes"", ""brand:wikidata"": ""Q1799875"", ""brand:wikipedia"": ""en:Ladbrokes Coral"", ""name"": ""Ladbrokes"", ""opening_hours"": ""Mo-Fr 08:30-22:00, Sa 10:00-18:30, Su 10:00-21:30"", ""shop"": ""bookmaker"", ""wheelchair"": ""limited""}"
node/60093128,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,60093128,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5821551,0.187085,,convenience,,,,,"{""addr:housenumber"": ""21"", ""addr:postcode"": ""RM1 3BT"", ""addr:street"": ""Main Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2025-05-25"", ""contact:website"": ""https://www.tesco.com/store-locator/romford/21-main-rd"", ""fhrs:id"": ""372795"", ""name"": ""Tesco Express"", ""shop"": ""convenience""}"
node/60661040,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,60661040,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5233233,-0.1244579,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""WC1N 1BY"", ""addr:street"": ""Bernard Street"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2026-01-13"", ""check_date:opening_hours"": ""2026-01-13"", ""contact:website"": ""https://www.tesco.com/store-locator/london/40-bernard-st"", ""fhrs:id"": ""425086"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su,PH 00:00-23:59+"", ""shop"": ""convenience""}"
node/64811055,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,64811055,Compton Cycles,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.4429141,-0.0271434,,bicycle,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""23-25"", ""addr:postcode"": ""SE6 4NU"", ""addr:street"": ""Catford Hill"", ""building:levels"": ""1"", ""check_date"": ""2025-11-22"", ""currency:GBP"": ""yes"", ""email"": ""info@comptoncycles.co.uk"", ""level"": ""0"", ""name"": ""Compton Cycles"", ""opening_hours"": ""Mo-Fr 09:00-18:00; Sa 09:00-17:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+44 20 8690 0141"", ""ref:vatin"": ""GB207061795"", ""second_hand"": ""no"", ""service:bicycle:dealer"": ""yes"", ""service:bicycle:ebike"": ""yes"", ""service:bicycle:electric_bikes"": ""yes"", ""service:bicycle:repair"": ""yes"", ""service:bicycle:retail"": ""yes"", ""shop"": ""bicycle"", ""source"": ""survey"", ""start_date"": ""1975"", ""stroller"": ""limited"", ""website"": ""https://www.comptoncycles.co.uk/""}"
node/96528640,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,96528640,D Johnson & Sons,shop,butcher,commercial stressful,stress,dense,0.85,0.75,51.4889416,0.3396568,,butcher,,,,,"{""addr:city"": ""Grays"", ""addr:street"": ""Lodge Lane"", ""name"": ""D Johnson & Sons"", ""shop"": ""butcher"", ""survey:date"": ""2021-07-20""}"
node/132686936,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,132686936,Co-op Food,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.2879771,-0.089396,,supermarket,,,,,"{""addr:city"": ""Caterham"", ""addr:housenumber"": ""16-17,19-21"", ""addr:parentstreet"": ""Town End"", ""addr:postcode"": ""CR3 5UG"", ""addr:street"": ""Raglan Precinct"", ""brand"": ""Co-op Food"", ""brand:wikidata"": ""Q3277439"", ""check_date"": ""2024-07-15"", ""check_date:opening_hours"": ""2024-07-15"", ""fhrs:authority"": ""Tandridge"", ""fhrs:id"": ""680742"", ""is_in"": ""Surrey, England"", ""name"": ""Co-op Food"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""operator"": ""The Co-operative Group"", ""operator:wikidata"": ""Q117202"", ""shop"": ""supermarket"", ""source"": ""survey"", ""survey:date"": ""2018-09-24"", ""website"": ""https://www.coop.co.uk/store-finder/CR3-5UG/townend-road""}"
node/133191330,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,133191330,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5220895,-0.0460002,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""193"", ""addr:postcode"": ""E1 4AA"", ""addr:street"": ""Mile End Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2024-04-27"", ""name"": ""Tesco Express"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience"", ""website"": ""https://www.tesco.com/store-locator/london/193-mile-end-road"", ""wheelchair"": ""yes""}"
node/137790430,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137790430,Dhara News,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5216251,-0.0452211,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""112"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-02-08"", ""fhrs:id"": ""362300"", ""name"": ""Dhara News"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}"
node/137790992,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137790992,Cost u Less,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5215243,-0.0451518,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""106-108"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-02-14"", ""fhrs:id"": ""42148"", ""name"": ""Cost u Less"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}"
node/137791309,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137791309,Medichem Pharmacy,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.5213817,-0.045052,,chemist,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""fhrs:id"": ""362537"", ""name"": ""Medichem Pharmacy"", ""opening_hours"": ""Mo-Fr 09:00-19:00; Sa 09:00-17:30"", ""shop"": ""chemist""}"
node/137791776,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,137791776,Stepney Fruit & Veg,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5213412,-0.0450239,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""98"", ""addr:postcode"": ""E1 4LR"", ""addr:street"": ""White Horse Lane"", ""check_date:opening_hours"": ""2024-03-03"", ""fhrs:id"": ""42135"", ""name"": ""Stepney Fruit & Veg"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience""}"
node/142436112,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,142436112,Cambridge Supermarket,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5230567,-0.0545305,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""64-66"", ""addr:postcode"": ""E1 5QJ"", ""addr:street"": ""Cambridge Heath Road"", ""fhrs:id"": ""99942"", ""name"": ""Cambridge Supermarket"", ""shop"": ""convenience""}"
node/142528191,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,142528191,Leyland SDM,shop,doityourself,commercial stressful,stress,dense,0.85,0.75,51.5210289,-0.0496592,,doityourself,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""156-158"", ""addr:street"": ""Mile End Road"", ""brand"": ""Leyland SDM"", ""brand:wikidata"": ""Q110437963"", ""name"": ""Leyland SDM"", ""shop"": ""doityourself""}"
node/144122753,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,144122753,Becky's Convenience Store,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5707414,-0.1333668,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""91"", ""addr:street"": ""Dresden Road"", ""name"": ""Becky's Convenience Store"", ""shop"": ""convenience""}"
node/144128316,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,144128316,The Village Garage,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.5701349,-0.132453,,car_repair,,,,,"{""check_date"": ""2025-12-15"", ""name"": ""The Village Garage"", ""shop"": ""car_repair""}"
node/169373136,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,169373136,Prime Dry Cleaners,shop,dry_cleaning,commercial stressful,stress,dense,0.85,0.75,51.4991055,-0.1385776,,dry_cleaning,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""35"", ""addr:street"": ""Buckingham Gate"", ""name"": ""Prime Dry Cleaners"", ""shop"": ""dry_cleaning""}"
node/203724940,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,203724940,Riverside General Store,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5073322,-0.0548708,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""E1W 3QT"", ""addr:street"": ""Garnet Street"", ""fhrs:id"": ""42697"", ""name"": ""Riverside General Store"", ""opening_hours"": ""Mo-Sa 06:30-20:00; Su 06:30-15:00"", ""shop"": ""convenience""}"
node/213686196,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,213686196,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5197682,-0.225794,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""13-15"", ""addr:postcode"": ""W10 6QH"", ""addr:street"": ""North Pole Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""contact:website"": ""https://www.tesco.com/store-locator/london/13-15-north-pole-rd"", ""fhrs:id"": ""499782"", ""level"": ""0"", ""name"": ""Tesco Express"", ""name:fa"": ""تسکو اکسپرس"", ""old_name"": ""The North Pole"", ""opening_hours"": ""06:00-23:00"", ""shop"": ""convenience""}"
node/225978498,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,225978498,Evans Cycles,shop,bicycle,commercial stressful,stress,dense,0.85,0.75,51.5923657,-0.2338397,,bicycle,,,,,"{""name"": ""Evans Cycles"", ""shop"": ""bicycle"", ""wheelchair"": ""yes""}"
